%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1651207326527978472,2669,1651207326526867830,imu_link,-2.63496818542e-05,1.91167945862e-05,5.77166061401e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326534036105,2670,1651207326533038324,imu_link,-2.93710136414e-05,1.98675498962e-05,5.91448707581e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326545789825,2671,1651207326544884612,imu_link,-2.56172370911e-05,1.54820394516e-05,5.9739982605e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326558363797,2672,1651207326556983905,imu_link,-2.86202583313e-05,1.91351051331e-05,5.91265602112e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326564135583,2673,1651207326563009519,imu_link,-2.71370582581e-05,1.92083492279e-05,6.26148262024e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326575754152,2674,1651207326574860249,imu_link,-2.71187477112e-05,1.98858604431e-05,5.98315391541e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326588057387,2675,1651207326587033089,imu_link,-2.63405246735e-05,1.90893268585e-05,5.63158073425e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326600493672,2676,1651207326598897989,imu_link,-2.78511924744e-05,1.83477287292e-05,5.63158073425e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326605716347,2677,1651207326604862256,imu_link,-2.78603477478e-05,1.83751945496e-05,5.77074508667e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326619181273,2678,1651207326616966963,imu_link,-2.71279029846e-05,1.84575939178e-05,6.19006919861e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326624227075,2679,1651207326622948305,imu_link,-2.63496818542e-05,2.13049716949e-05,5.70574035645e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326636707092,2680,1651207326635302043,imu_link,-2.63588371277e-05,2.05908374786e-05,5.84398956299e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326649873340,2681,1651207326646863476,imu_link,-2.78695030212e-05,1.84209728241e-05,5.98132286072e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326654365786,2682,1651207326653205707,imu_link,-2.71095924377e-05,1.76610622406e-05,5.8394115448e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326665909121,2683,1651207326664916995,imu_link,-2.48481712341e-05,2.13141269684e-05,5.77440719604e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326678396950,2684,1651207326676858648,imu_link,-2.86202583313e-05,1.98675498962e-05,5.91357154846e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326685470618,2685,1651207326682948254,imu_link,-2.86294136047e-05,1.98950157166e-05,6.05365142822e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326696687858,2686,1651207326694911317,imu_link,-2.63496818542e-05,2.20648822784e-05,5.84673614502e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326707669433,2687,1651207326706805382,imu_link,-2.71004371643e-05,1.98492393494e-05,5.7734916687e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326715621594,2688,1651207326713214924,imu_link,-3.01309242249e-05,2.06274604797e-05,6.05639839172e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326726205764,2689,1651207326724805944,imu_link,-2.86111030579e-05,1.98583946228e-05,5.84398956299e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326737453043,2690,1651207326736862022,imu_link,-2.56263923645e-05,1.99224834442e-05,6.1919002533e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326743438201,2691,1651207326742820265,imu_link,-2.48847923279e-05,2.2165594101e-05,6.40522460937e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326755365474,2692,1651207326754852446,imu_link,-2.63496818542e-05,1.91167945862e-05,5.77166061401e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326767499272,2693,1651207326766865821,imu_link,-3.08450584412e-05,2.19916381836e-05,5.49974060059e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326773485524,2694,1651207326772983374,imu_link,-2.78511924744e-05,1.98309268951e-05,5.70390930176e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326785353589,2695,1651207326784843300,imu_link,-2.86202583313e-05,1.91534156799e-05,5.98223838806e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326797494693,2696,1651207326796900671,imu_link,-2.71095924377e-05,1.98675498962e-05,5.91357154846e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326803336900,2697,1651207326802829503,imu_link,-2.48481712341e-05,1.98492393494e-05,5.77166061401e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326815519933,2698,1651207326814840443,imu_link,-2.40974159241e-05,1.8384349823e-05,5.76891403198e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326827591173,2699,1651207326826955372,imu_link,-2.40882587433e-05,2.05725269318e-05,5.70299377441e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326833541171,2700,1651207326832949095,imu_link,-2.71095924377e-05,2.06091499329e-05,5.91448707581e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326846676135,2701,1651207326844943951,imu_link,-2.40974159241e-05,1.91167945862e-05,5.77074508667e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326858160340,2702,1651207326856886593,imu_link,-2.71279029846e-05,2.21289710999e-05,6.19647827148e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326863772771,2703,1651207326862887766,imu_link,-2.71187477112e-05,1.91351051331e-05,5.91174049377e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326876397563,2704,1651207326874895150,imu_link,-2.63588371277e-05,1.98583946228e-05,5.84307365417e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326888114477,2705,1651207326886932756,imu_link,-2.4866481781e-05,1.99133281708e-05,6.12140274048e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326900004888,2706,1651207326898988950,imu_link,-2.71187477112e-05,1.98858604431e-05,5.98315391541e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326907030714,2707,1651207326905295817,imu_link,-2.63496818542e-05,2.13049716949e-05,5.70574035645e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326917508233,2708,1651207326916830161,imu_link,-2.48756370544e-05,2.14056816101e-05,6.26422920227e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326923818804,2709,1651207326922945823,imu_link,-2.93710136414e-05,1.83935050964e-05,5.84215812683e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326936382857,2710,1651207326934895914,imu_link,-2.71095924377e-05,1.98583946228e-05,5.84307365417e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326948525541,2711,1651207326947042708,imu_link,-2.56080818176e-05,2.13507499695e-05,5.98498497009e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326953965700,2712,1651207326952884354,imu_link,-2.86202583313e-05,2.20740375519e-05,5.91814918518e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326966238218,2713,1651207326964907666,imu_link,-2.86019477844e-05,1.68828392029e-05,5.62883377075e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326979980459,2714,1651207326977516988,imu_link,-2.48573265076e-05,2.06183052063e-05,5.98315391541e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326984576485,2715,1651207326983030086,imu_link,-2.63679924011e-05,2.06183052063e-05,5.98406944275e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207326996060325,2716,1651207326994849805,imu_link,-2.71279029846e-05,1.9190038681e-05,6.1919002533e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327007937787,2717,1651207327006929947,imu_link,-2.41065711975e-05,1.7670217514e-05,5.90716285706e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327014354553,2718,1651207327012894386,imu_link,-2.4866481781e-05,1.91808834076e-05,6.12048721313e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327026412469,2719,1651207327024871174,imu_link,-2.78786582947e-05,1.99224834442e-05,6.19373130798e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327038916397,2720,1651207327036896398,imu_link,-2.78695030212e-05,1.76793727875e-05,5.97949142456e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327046644439,2721,1651207327045468075,imu_link,-2.41157264709e-05,1.990417099e-05,6.05090484619e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327056759034,2722,1651207327054882831,imu_link,-2.4866481781e-05,1.76885280609e-05,5.97766036987e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327067877315,2723,1651207327066898641,imu_link,-2.48481712341e-05,1.98583946228e-05,5.84215812683e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327074727651,2724,1651207327072879187,imu_link,-2.55989265442e-05,1.8384349823e-05,5.76982955933e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327085199651,2725,1651207327084729969,imu_link,-2.63496818542e-05,2.20465717316e-05,5.77715377808e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327099447944,2726,1651207327097260239,imu_link,-2.71004371643e-05,1.90984840393e-05,5.70207824707e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327103815213,2727,1651207327102885909,imu_link,-2.48481712341e-05,2.05908374786e-05,5.84307365417e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327116246286,2728,1651207327114982267,imu_link,-2.63496818542e-05,2.20465717316e-05,5.77715377808e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327127845586,2729,1651207327126827323,imu_link,-2.78511924744e-05,2.12958164215e-05,5.70665626526e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327134256432,2730,1651207327133030237,imu_link,-2.63496818542e-05,1.98492393494e-05,5.77257614136e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327147456654,2731,1651207327144878935,imu_link,-2.48390140533e-05,2.20374164581e-05,5.70574035645e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327161485455,2732,1651207327156835894,imu_link,-2.63588371277e-05,2.20831928253e-05,5.98681602478e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327166127560,2733,1651207327162879894,imu_link,-2.63588371277e-05,2.13232822418e-05,5.84582061768e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327176008438,2734,1651207327174870585,imu_link,-2.63496818542e-05,2.42622146606e-05,5.85039825439e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327187914523,2735,1651207327186924649,imu_link,-2.55989265442e-05,2.20465717316e-05,5.77623825073e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327200218481,2736,1651207327199040547,imu_link,-2.56080818176e-05,2.13415927887e-05,5.91540260315e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327206288533,2737,1651207327204940222,imu_link,-2.63588371277e-05,1.98583946228e-05,5.84307365417e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327217934876,2738,1651207327216854303,imu_link,-2.56080818176e-05,2.06183052063e-05,5.98315391541e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327226117606,2739,1651207327222912466,imu_link,-2.63588371277e-05,2.13232822418e-05,5.84582061768e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327236338697,2740,1651207327234914236,imu_link,-2.78603477478e-05,1.98583946228e-05,5.84398956299e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327249205853,2741,1651207327246953825,imu_link,-2.63313694e-05,2.05267486572e-05,5.49424743652e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327255625439,2742,1651207327252982116,imu_link,-3.01034584045e-05,1.98126163483e-05,5.63524284363e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327266671458,2743,1651207327265319508,imu_link,-2.78603477478e-05,2.13232822418e-05,5.84673614502e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327278149246,2744,1651207327276904401,imu_link,-2.78511924744e-05,2.20465717316e-05,5.77806930542e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327284400004,2745,1651207327283018183,imu_link,-2.55989265442e-05,2.05908374786e-05,5.84398956299e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327295145761,2746,1651207327294734045,imu_link,-2.48481712341e-05,2.20648822784e-05,5.84582061768e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327307221451,2747,1651207327306812169,imu_link,-3.01217689514e-05,1.8384349823e-05,5.84215812683e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327313228058,2748,1651207327312803170,imu_link,-2.63679924011e-05,2.13690605164e-05,6.05548248291e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327325371869,2749,1651207327324821463,imu_link,-2.78603477478e-05,1.98583946228e-05,5.84398956299e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327337234895,2750,1651207327336878560,imu_link,-3.01034584045e-05,2.2000793457e-05,5.56932296753e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327343048560,2751,1651207327342755536,imu_link,-2.3346660614e-05,1.98767051697e-05,5.91082496643e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327356757833,2752,1651207327355134665,imu_link,-2.71187477112e-05,1.84026603699e-05,5.91082496643e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327368259489,2753,1651207327366914930,imu_link,-2.63405246735e-05,2.12775039673e-05,5.56566047668e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327374211621,2754,1651207327372944941,imu_link,-2.71004371643e-05,2.27790145874e-05,5.77898483276e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327387007837,2755,1651207327385252516,imu_link,-2.71004371643e-05,2.05816822052e-05,5.77440719604e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327398088672,2756,1651207327397000715,imu_link,-2.63405246735e-05,1.98217716217e-05,5.63341178894e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327403904335,2757,1651207327402915887,imu_link,-2.48481712341e-05,1.98583946228e-05,5.84215812683e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327417525701,2758,1651207327414875958,imu_link,-2.78420352936e-05,2.05267486572e-05,5.49516296387e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327428078842,2759,1651207327426953223,imu_link,-2.93801689148e-05,2.06274604797e-05,6.05548248291e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327433862866,2760,1651207327432911971,imu_link,-2.55989265442e-05,2.20465717316e-05,5.77623825073e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327445954085,2761,1651207327444849495,imu_link,-2.55989265442e-05,2.35297698975e-05,5.84856719971e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327457654062,2762,1651207327456905901,imu_link,-2.55989265442e-05,2.35297698975e-05,5.84856719971e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327463332635,2763,1651207327462788396,imu_link,-2.48481712341e-05,2.27973270416e-05,5.84765167236e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327475540667,2764,1651207327474861893,imu_link,-2.56080818176e-05,2.42896823883e-05,5.99047813416e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327487499448,2765,1651207327486810377,imu_link,-2.4866481781e-05,2.50587482452e-05,6.2010559082e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327499500219,2766,1651207327498777576,imu_link,-2.6386302948e-05,2.28888816833e-05,6.33747367859e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327505819281,2767,1651207327504802861,imu_link,-2.2595905304e-05,2.42896823883e-05,5.98864707947e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327517955822,2768,1651207327516902971,imu_link,-2.40974159241e-05,2.35297698975e-05,5.84856719971e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327524170494,2769,1651207327522971474,imu_link,-2.2595905304e-05,2.13599052429e-05,5.98315391541e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327536127213,2770,1651207327535028361,imu_link,-2.2595905304e-05,2.13415927887e-05,5.91357154846e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327548640836,2771,1651207327547144479,imu_link,-2.55989265442e-05,2.42713699341e-05,5.91998062134e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327554439464,2772,1651207327552893229,imu_link,-2.48390140533e-05,2.2769859314e-05,5.7075717926e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327568107736,2773,1651207327564957949,imu_link,-2.18543052673e-05,2.06366157532e-05,6.05182037354e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327578032025,2774,1651207327576942891,imu_link,-2.63588371277e-05,2.28247928619e-05,5.98773155212e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327583757712,2775,1651207327582934472,imu_link,-2.63679924011e-05,2.13782157898e-05,6.12506484985e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327595835054,2776,1651207327594885093,imu_link,-2.33649711609e-05,2.28797264099e-05,6.26606025696e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327607727431,2777,1651207327606937844,imu_link,-2.3346660614e-05,2.13324375153e-05,5.84398956299e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327614220816,2778,1651207327612944815,imu_link,-2.2595905304e-05,2.50221252441e-05,5.98956260681e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327625436012,2779,1651207327624845646,imu_link,-2.33558158875e-05,2.20923480988e-05,5.98498497009e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327638648759,2780,1651207327636984883,imu_link,-2.18451499939e-05,2.06274604797e-05,5.98132286072e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327644146797,2781,1651207327643045458,imu_link,-2.55989265442e-05,2.27790145874e-05,5.77806930542e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327656040627,2782,1651207327654880951,imu_link,-2.3346660614e-05,2.28064823151e-05,5.91631813049e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327668997470,2783,1651207327667490026,imu_link,-2.40974159241e-05,2.13141269684e-05,5.77440719604e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327674031713,2784,1651207327672956518,imu_link,-2.18543052673e-05,2.13690605164e-05,6.05273590088e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327686143637,2785,1651207327684958344,imu_link,-2.41065711975e-05,2.13599052429e-05,5.98406944275e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327697951048,2786,1651207327697026309,imu_link,-2.48390140533e-05,2.05542163849e-05,5.63341178894e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327704837962,2787,1651207327702955833,imu_link,-2.2595905304e-05,2.28247928619e-05,5.98590049744e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327716303678,2788,1651207327714980458,imu_link,-2.48390140533e-05,2.20374164581e-05,5.70574035645e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327727225992,2789,1651207327726771510,imu_link,-2.63679924011e-05,2.28339481354e-05,6.05822944641e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327733417852,2790,1651207327732863979,imu_link,-1.95928821564e-05,2.2110660553e-05,6.05273590088e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327745403196,2791,1651207327744963525,imu_link,-2.41065711975e-05,2.35572376251e-05,5.98773155212e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327757146470,2792,1651207327756740651,imu_link,-2.40974159241e-05,2.28064823151e-05,5.91723365784e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327763064487,2793,1651207327762753357,imu_link,-2.63588371277e-05,2.06091499329e-05,5.91448707581e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
1651207327775464344,2794,1651207327774863446,imu_link,-2.25867481232e-05,2.27881717682e-05,5.77623825073e-05,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11,0.0,0.0,0.0,1.07247080196e-11
