%time,field.x,field.y,field.z
1651207315401442400,0.309694741043,2.20863867353,0.0
1651207315500943225,0.309694741043,2.20863867353,0.0
1651207315601579541,0.309694741043,2.20863867353,0.0
1651207315702211689,0.309694741043,2.20863867353,0.0
1651207315802062860,0.309694741043,2.20863867353,0.0
1651207315902837775,0.309694741043,2.20863867353,0.0
1651207316001964235,0.309694741043,2.20863867353,0.0
1651207316100695355,0.309694741043,2.20863867353,0.0
1651207316201244165,0.336240004221,2.17534260796,0.0
1651207316300719672,0.336240004221,2.17534260796,0.0
1651207316401424261,0.336240004221,2.17534260796,0.0
1651207316501813819,0.336240004221,2.17534260796,0.0
1651207316602091008,0.336240004221,2.17534260796,0.0
1651207316702414353,0.336240004221,2.17534260796,0.0
1651207316801757650,0.336240004221,2.17534260796,0.0
1651207316901473840,0.336240004221,2.17534260796,0.0
1651207317001106768,0.336240004221,2.17534260796,0.0
1651207317101603583,0.336240004221,2.17534260796,0.0
1651207317201366445,0.513208396486,2.17534247512,0.0
1651207317301383868,0.513208396486,2.17534247512,0.0
1651207317401968325,0.513208396486,2.17534247512,0.0
1651207317502281303,0.513208396486,2.17534247512,0.0
1651207317601600389,0.513208396486,2.17534247512,0.0
1651207317701232582,0.513208396486,2.17534247512,0.0
1651207317800897055,0.513208396486,2.17534247512,0.0
1651207317901801342,0.513208396486,2.17534247512,0.0
1651207318001730616,0.513208396486,2.17534247512,0.0
1651207318101472310,0.513208396486,2.17534247512,0.0
1651207318201901127,0.637086231351,2.25303311522,0.0
1651207318302060155,0.637086231351,2.25303311522,0.0
1651207318401664749,0.637086231351,2.25303311522,0.0
1651207318501439118,0.637086231351,2.25303311522,0.0
1651207318601857408,0.637086231351,2.25303311522,0.0
1651207318701271015,0.637086231351,2.25303311522,0.0
1651207318801556093,0.637086231351,2.25303311522,0.0
1651207318901551530,0.637086231351,2.25303311522,0.0
1651207319001958967,0.637086231351,2.25303311522,0.0
1651207319103107622,0.637086231351,2.25303311522,0.0
1651207319201624188,0.557450444358,2.25303308277,0.0
1651207319301974079,0.557450444358,2.25303308277,0.0
1651207319400898299,0.557450444358,2.25303308277,0.0
1651207319501271076,0.557450444358,2.25303308277,0.0
1651207319600837764,0.557450444358,2.25303308277,0.0
1651207319701522449,0.557450444358,2.25303308277,0.0
1651207319802140839,0.557450444358,2.25303308277,0.0
1651207319902035632,0.557450444358,2.25303308277,0.0
1651207320001210633,0.557450444358,2.25303308277,0.0
1651207320100846372,0.557450444358,2.25303308277,0.0
1651207320202988428,0.583995659261,2.36401977642,0.0
1651207320301624922,0.583995659261,2.36401977642,0.0
1651207320400917732,0.583995659261,2.36401977642,0.0
1651207320501364822,0.583995659261,2.36401977642,0.0
1651207320602841474,0.583995659261,2.36401977642,0.0
1651207320701895672,0.583995659261,2.36401977642,0.0
1651207320801384398,0.583995659261,2.36401977642,0.0
1651207320901990563,0.583995659261,2.36401977642,0.0
1651207321001117920,0.583995659261,2.36401977642,0.0
1651207321100642916,0.583995659261,2.36401977642,0.0
1651207321201849352,0.371633594033,2.45280921708,0.0
1651207321301126063,0.371633594033,2.45280921708,0.0
1651207321401947901,0.371633594033,2.45280921708,0.0
1651207321501477900,0.371633594033,2.45280921708,0.0
1651207321601249310,0.371633594033,2.45280921708,0.0
1651207321701278882,0.371633594033,2.45280921708,0.0
1651207321800849402,0.371633594033,2.45280921708,0.0
1651207321901857263,0.371633594033,2.45280921708,0.0
1651207322000822906,0.371633594033,2.45280921708,0.0
1651207322101781189,0.371633594033,2.45280921708,0.0
1651207322201624199,0.106181023023,2.56379604612,0.0
1651207322301184410,0.106181023023,2.56379604612,0.0
1651207322401129415,0.106181023023,2.56379604612,0.0
1651207322500930901,0.106181023023,2.56379604612,0.0
1651207322600849372,0.106181023023,2.56379604612,0.0
1651207322701398307,0.106181023023,2.56379604612,0.0
1651207322801490700,0.106181023023,2.56379604612,0.0
1651207322901103264,0.106181023023,2.56379604612,0.0
1651207323002429345,0.106181023023,2.56379604612,0.0
1651207323100745667,0.106181023023,2.56379604612,0.0
1651207323202355761,-0.159271536711,2.6747828895,0.0
1651207323301729497,-0.159271536711,2.6747828895,0.0
1651207323400885625,-0.159271536711,2.6747828895,0.0
1651207323501594102,-0.159271536711,2.6747828895,0.0
1651207323600832417,-0.159271536711,2.6747828895,0.0
1651207323700822993,-0.159271536711,2.6747828895,0.0
1651207323802059307,-0.159271536711,2.6747828895,0.0
1651207323901808679,-0.159271536711,2.6747828895,0.0
1651207324000691992,-0.159271536711,2.6747828895,0.0
1651207324101595145,-0.159271536711,2.6747828895,0.0
1651207324200826236,-0.433572506386,2.83016446572,0.0
1651207324301811849,-0.433572506386,2.83016446572,0.0
1651207324402095476,-0.433572506386,2.83016446572,0.0
1651207324501234496,-0.433572506386,2.83016446572,0.0
1651207324600841200,-0.433572506386,2.83016446572,0.0
1651207324702126631,-0.433572506386,2.83016446572,0.0
1651207324801484027,-0.433572506386,2.83016446572,0.0
1651207324901997945,-0.433572506386,2.83016446572,0.0
1651207325001313647,-0.433572506386,2.83016446572,0.0
1651207325101389513,-0.433572506386,2.83016446572,0.0
1651207325201270608,-0.769812407252,2.96334874772,0.0
1651207325305347195,-0.769812407252,2.96334874772,0.0
1651207325402313380,-0.769812407252,2.96334874772,0.0
1651207325503159203,-0.769812407252,2.96334874772,0.0
1651207325601627564,-0.769812407252,2.96334874772,0.0
1651207325701257183,-0.769812407252,2.96334874772,0.0
1651207325801434795,-0.769812407252,2.96334874772,0.0
1651207325902324501,-0.769812407252,2.96334874772,0.0
1651207326001996423,-0.769812407252,2.96334874772,0.0
1651207326101814825,-0.769812407252,2.96334874772,0.0
1651207326202174410,-1.07950703842,3.14092775275,0.0
1651207326302639306,-1.07950703842,3.14092775275,0.0
1651207326401905620,-1.07950703842,3.14092775275,0.0
1651207326501263275,-1.07950703842,3.14092775275,0.0
1651207326601945313,-1.07950703842,3.14092775275,0.0
1651207326701636398,-1.07950703842,3.14092775275,0.0
1651207326800880630,-1.07950703842,3.14092775275,0.0
1651207326901573929,-1.07950703842,3.14092775275,0.0
1651207327002045978,-1.07950703842,3.14092775275,0.0
1651207327102149105,-1.07950703842,3.14092775275,0.0
1651207327201501162,-1.37150483167,3.30740809843,0.0
1651207327301104028,-1.37150483167,3.30740809843,0.0
1651207327401612091,-1.37150483167,3.30740809843,0.0
1651207327500965562,-1.37150483167,3.30740809843,0.0
1651207327601512876,-1.37150483167,3.30740809843,0.0
1651207327702753505,-1.37150483167,3.30740809843,0.0
1651207327801108720,-1.37150483167,3.30740809843,0.0
1651207327902237345,-1.37150483167,3.30740809843,0.0
1651207328002269551,-1.37150483167,3.30740809843,0.0
1651207328101287781,-1.37150483167,3.30740809843,0.0
1651207328202074199,-1.63695737663,3.47388848196,0.0
1651207328300764378,-1.63695737663,3.47388848196,0.0
1651207328401433764,-1.63695737663,3.47388848196,0.0
1651207328501013587,-1.63695737663,3.47388848196,0.0
1651207328601615611,-1.63695737663,3.47388848196,0.0
1651207328701354225,-1.63695737663,3.47388848196,0.0
1651207328801102029,-1.63695737663,3.47388848196,0.0
1651207328901336175,-1.63695737663,3.47388848196,0.0
1651207329001233114,-1.63695737663,3.47388848196,0.0
1651207329105006086,-1.63695737663,3.47388848196,0.0
1651207329200916184,-1.84047093707,3.70696088246,0.0
1651207329301517551,-1.84047093707,3.70696088246,0.0
1651207329401099616,-1.84047093707,3.70696088246,0.0
1651207329503101782,-1.84047093707,3.70696088246,0.0
1651207329602276694,-1.84047093707,3.70696088246,0.0
1651207329700797017,-1.84047093707,3.70696088246,0.0
1651207329801490017,-1.84047093707,3.70696088246,0.0
1651207329900941140,-1.84047093707,3.70696088246,0.0
1651207330001477232,-1.84047093707,3.70696088246,0.0
1651207330101724722,-1.84047093707,3.70696088246,0.0
1651207330202153319,-2.04398448127,3.91783591034,0.0
1651207330302803653,-2.04398448127,3.91783591034,0.0
1651207330401625488,-2.04398448127,3.91783591034,0.0
1651207330501651016,-2.04398448127,3.91783591034,0.0
1651207330601121324,-2.04398448127,3.91783591034,0.0
1651207330701786084,-2.04398448127,3.91783591034,0.0
1651207330801182435,-2.04398448127,3.91783591034,0.0
1651207330901369078,-2.04398448127,3.91783591034,0.0
1651207331002930666,-2.04398448127,3.91783591034,0.0
1651207331100936879,-2.04398448127,3.91783591034,0.0
1651207331201281948,-2.23864957622,4.16200697027,0.0
1651207331302384439,-2.23864957622,4.16200697027,0.0
1651207331400740642,-2.23864957622,4.16200697027,0.0
1651207331501205034,-2.23864957622,4.16200697027,0.0
1651207331601213869,-2.23864957622,4.16200697027,0.0
1651207331700941941,-2.23864957622,4.16200697027,0.0
1651207331802182071,-2.23864957622,4.16200697027,0.0
1651207331902340344,-2.23864957622,4.16200697027,0.0
1651207332001418405,-2.23864957622,4.16200697027,0.0
1651207332101376581,-2.23864957622,4.16200697027,0.0
1651207332200889943,-2.41561781846,4.41727670821,0.0
1651207332301241531,-2.41561781846,4.41727670821,0.0
1651207332401353630,-2.41561781846,4.41727670821,0.0
1651207332500902691,-2.41561781846,4.41727670821,0.0
1651207332602264849,-2.41561781846,4.41727670821,0.0
1651207332700852711,-2.41561781846,4.41727670821,0.0
1651207332800937347,-2.41561781846,4.41727670821,0.0
1651207332901129545,-2.41561781846,4.41727670821,0.0
1651207333001277948,-2.41561781846,4.41727670821,0.0
1651207333101059496,-2.41561781846,4.41727670821,0.0
1651207333202492469,-2.55719235634,4.70584246219,0.0
1651207333300981619,-2.55719235634,4.70584246219,0.0
1651207333400898144,-2.55719235634,4.70584246219,0.0
1651207333500663252,-2.55719235634,4.70584246219,0.0
1651207333601249882,-2.55719235634,4.70584246219,0.0
1651207333700994668,-2.55719235634,4.70584246219,0.0
1651207333801039097,-2.55719235634,4.70584246219,0.0
1651207333901625282,-2.55719235634,4.70584246219,0.0
1651207334000723666,-2.55719235634,4.70584246219,0.0
1651207334101685436,-2.55719235634,4.70584246219,0.0
1651207334201962241,-2.66337315817,5.07209892359,0.0
1651207334302053492,-2.66337315817,5.07209892359,0.0
1651207334401011436,-2.66337315817,5.07209892359,0.0
1651207334501246684,-2.66337315817,5.07209892359,0.0
1651207334601624749,-2.66337315817,5.07209892359,0.0
1651207334701170797,-2.66337315817,5.07209892359,0.0
1651207334801628051,-2.66337315817,5.07209892359,0.0
1651207334900957057,-2.66337315817,5.07209892359,0.0
1651207335001022241,-2.66337315817,5.07209892359,0.0
1651207335101741851,-2.66337315817,5.07209892359,0.0
1651207335202078250,-2.83149294773,5.37176342426,0.0
1651207335301148731,-2.83149294773,5.37176342426,0.0
1651207335401138000,-2.83149294773,5.37176342426,0.0
1651207335501753962,-2.83149294773,5.37176342426,0.0
1651207335600977256,-2.83149294773,5.37176342426,0.0
1651207335701823663,-2.83149294773,5.37176342426,0.0
1651207335801554719,-2.83149294773,5.37176342426,0.0
1651207335902596280,-2.83149294773,5.37176342426,0.0
1651207336001984481,-2.83149294773,5.37176342426,0.0
1651207336101641711,-2.83149294773,5.37176342426,0.0
1651207336201910238,-2.99076424708,5.76021733858,0.0
1651207336301144617,-2.99076424708,5.76021733858,0.0
1651207336400974806,-2.99076424708,5.76021733858,0.0
1651207336502044201,-2.99076424708,5.76021733858,0.0
1651207336602214659,-2.99076424708,5.76021733858,0.0
1651207336701115733,-2.99076424708,5.76021733858,0.0
1651207336801658130,-2.99076424708,5.76021733858,0.0
1651207336901476486,-2.99076424708,5.76021733858,0.0
1651207337002778188,-2.99076424708,5.76021733858,0.0
1651207337100931786,-2.99076424708,5.76021733858,0.0
1651207337200855212,-3.17658087346,6.01548714991,0.0
1651207337301121972,-3.17658087346,6.01548714991,0.0
1651207337402453451,-3.17658087346,6.01548714991,0.0
1651207337501269336,-3.17658087346,6.01548714991,0.0
1651207337601036986,-3.17658087346,6.01548714991,0.0
1651207337701576753,-3.17658087346,6.01548714991,0.0
1651207337802211928,-3.17658087346,6.01548714991,0.0
1651207337900835617,-3.17658087346,6.01548714991,0.0
1651207338002923677,-3.17658087346,6.01548714991,0.0
1651207338100814400,-3.17658087346,6.01548714991,0.0
1651207338202554977,-3.40663956606,6.23746091707,0.0
1651207338302917281,-3.40663956606,6.23746091707,0.0
1651207338401226700,-3.40663956606,6.23746091707,0.0
1651207338501636764,-3.40663956606,6.23746091707,0.0
1651207338601499547,-3.40663956606,6.23746091707,0.0
1651207338700709585,-3.40663956606,6.23746091707,0.0
1651207338801312809,-3.40663956606,6.23746091707,0.0
1651207338901477874,-3.40663956606,6.23746091707,0.0
1651207339001174104,-3.40663956606,6.23746091707,0.0
1651207339101196700,-3.40663956606,6.23746091707,0.0
1651207339201418161,-3.63669817165,6.51492801666,0.0
1651207339301329422,-3.63669817165,6.51492801666,0.0
1651207339401593196,-3.63669817165,6.51492801666,0.0
1651207339501010902,-3.63669817165,6.51492801666,0.0
1651207339602163720,-3.63669817165,6.51492801666,0.0
1651207339701580372,-3.63669817165,6.51492801666,0.0
1651207339802101470,-3.63669817165,6.51492801666,0.0
1651207339902943489,-3.63669817165,6.51492801666,0.0
1651207340002094114,-3.63669817165,6.51492801666,0.0
1651207340100995614,-3.63669817165,6.51492801666,0.0
1651207340200975319,-4.02602827894,6.77019794292,0.0
1651207340301580519,-4.02602827894,6.77019794292,0.0
1651207340401201925,-4.02602827894,6.77019794292,0.0
1651207340501448253,-4.02602827894,6.77019794292,0.0
1651207340602260032,-4.02602827894,6.77019794292,0.0
1651207340700805367,-4.02602827894,6.77019794292,0.0
1651207340800891542,-4.02602827894,6.77019794292,0.0
1651207340901536245,-4.02602827894,6.77019794292,0.0
1651207341001549591,-4.02602827894,6.77019794292,0.0
1651207341101495283,-4.02602827894,6.77019794292,0.0
1651207341202411795,-4.33572251189,7.02546762938,0.0
1651207341300724147,-4.33572251189,7.02546762938,0.0
1651207341402144026,-4.33572251189,7.02546762938,0.0
1651207341502333673,-4.33572251189,7.02546762938,0.0
1651207341601533705,-4.33572251189,7.02546762938,0.0
1651207341701234972,-4.33572251189,7.02546762938,0.0
1651207341801291471,-4.33572251189,7.02546762938,0.0
1651207341901415057,-4.33572251189,7.02546762938,0.0
1651207342001130748,-4.33572251189,7.02546762938,0.0
1651207342101558932,-4.33572251189,7.02546762938,0.0
1651207342201629977,-4.72505264843,7.13645469588,0.0
1651207342301185785,-4.72505264843,7.13645469588,0.0
1651207342402446537,-4.72505264843,7.13645469588,0.0
1651207342500997477,-4.72505264843,7.13645469588,0.0
1651207342601506605,-4.72505264843,7.13645469588,0.0
1651207342702042992,-4.72505264843,7.13645469588,0.0
1651207342802389075,-4.72505264843,7.13645469588,0.0
1651207342902203234,-4.72505264843,7.13645469588,0.0
1651207343001586607,-4.72505264843,7.13645469588,0.0
1651207343102977529,-4.72505264843,7.13645469588,0.0
1651207343202082305,-5.09668591725,7.23634302876,0.0
1651207343301346084,-5.09668591725,7.23634302876,0.0
1651207343401895786,-5.09668591725,7.23634302876,0.0
1651207343501992732,-5.09668591725,7.23634302876,0.0
1651207343600846690,-5.09668591725,7.23634302876,0.0
1651207343701876281,-5.09668591725,7.23634302876,0.0
1651207343802924019,-5.09668591725,7.23634302876,0.0
1651207343901049624,-5.09668591725,7.23634302876,0.0
1651207344000834286,-5.09668591725,7.23634302876,0.0
1651207344101571216,-5.09668591725,7.23634302876,0.0
1651207344200938695,-5.46831923852,7.25854061738,0.0
1651207344301406084,-5.46831923852,7.25854061738,0.0
1651207344401429082,-5.46831923852,7.25854061738,0.0
1651207344501992127,-5.46831923852,7.25854061738,0.0
1651207344601274530,-5.46831923852,7.25854061738,0.0
1651207344701512148,-5.46831923852,7.25854061738,0.0
1651207344801028201,-5.46831923852,7.25854061738,0.0
1651207344901211891,-5.46831923852,7.25854061738,0.0
1651207345001270047,-5.46831923852,7.25854061738,0.0
1651207345101144906,-5.46831923852,7.25854061738,0.0
1651207345201630532,-5.79571039377,7.269639373,0.0
1651207345302402605,-5.79571039377,7.269639373,0.0
1651207345402017042,-5.79571039377,7.269639373,0.0
1651207345502562560,-5.79571039377,7.269639373,0.0
1651207345600694252,-5.79571039377,7.269639373,0.0
1651207345700786696,-5.79571039377,7.269639373,0.0
1651207345801123433,-5.79571039377,7.269639373,0.0
1651207345901923144,-5.79571039377,7.269639373,0.0
1651207346001274040,-5.79571039377,7.269639373,0.0
1651207346102112456,-5.79571039377,7.269639373,0.0
1651207346202515150,-6.13194996968,7.23634340383,0.0
1651207346302333466,-6.13194996968,7.23634340383,0.0
1651207346401888322,-6.13194996968,7.23634340383,0.0
1651207346501344020,-6.13194996968,7.23634340383,0.0
1651207346601286766,-6.13194996968,7.23634340383,0.0
1651207346701735328,-6.13194996968,7.23634340383,0.0
1651207346801485161,-6.13194996968,7.23634340383,0.0
1651207346901663578,-6.13194996968,7.23634340383,0.0
1651207347002504865,-6.13194996968,7.23634340383,0.0
1651207347103789377,-6.13194996968,7.23634340383,0.0
1651207347201190970,-6.39740204261,7.23634325331,0.0
1651207347301890428,-6.39740204261,7.23634325331,0.0
1651207347401589371,-6.39740204261,7.23634325331,0.0
1651207347501955727,-6.39740204261,7.23634325331,0.0
1651207347601798000,-6.39740204261,7.23634325331,0.0
1651207347704317898,-6.39740204261,7.23634325331,0.0
1651207347801827847,-6.39740204261,7.23634325331,0.0
1651207347902743922,-6.39740204261,7.23634325331,0.0
1651207348002621979,-6.39740204261,7.23634325331,0.0
1651207348101982586,-6.39740204261,7.23634325331,0.0
1651207348201021584,-6.71594480747,7.19194865577,0.0
1651207348301336613,-6.71594480747,7.19194865577,0.0
1651207348402160926,-6.71594480747,7.19194865577,0.0
1651207348500855975,-6.71594480747,7.19194865577,0.0
1651207348602263125,-6.71594480747,7.19194865577,0.0
1651207348702965820,-6.71594480747,7.19194865577,0.0
1651207348800908383,-6.71594480747,7.19194865577,0.0
1651207348901572031,-6.71594480747,7.19194865577,0.0
1651207349001923051,-6.71594480747,7.19194865577,0.0
1651207349100992249,-6.71594480747,7.19194865577,0.0
1651207349201776251,-7.06988131498,7.14755420626,0.0
1651207349301488327,-7.06988131498,7.14755420626,0.0
1651207349401434920,-7.06988131498,7.14755420626,0.0
1651207349502696540,-7.06988131498,7.14755420626,0.0
1651207349602328802,-7.06988131498,7.14755420626,0.0
1651207349701594804,-7.06988131498,7.14755420626,0.0
1651207349801626495,-7.06988131498,7.14755420626,0.0
1651207349901223543,-7.06988131498,7.14755420626,0.0
1651207350000975908,-7.06988131498,7.14755420626,0.0
1651207350100908101,-7.06988131498,7.14755420626,0.0
1651207350201291423,-7.38842420268,7.06986368912,0.0
1651207350301977979,-7.38842420268,7.06986368912,0.0
1651207350401485872,-7.38842420268,7.06986368912,0.0
1651207350500939243,-7.38842420268,7.06986368912,0.0
1651207350601152943,-7.38842420268,7.06986368912,0.0
1651207350701173504,-7.38842420268,7.06986368912,0.0
1651207350800850139,-7.38842420268,7.06986368912,0.0
1651207350900684526,-7.38842420268,7.06986368912,0.0
1651207351000874312,-7.38842420268,7.06986368912,0.0
1651207351101815989,-7.38842420268,7.06986368912,0.0
1651207351201097191,-7.75120927449,6.98107464101,0.0
1651207351300935288,-7.75120927449,6.98107464101,0.0
1651207351400891608,-7.75120927449,6.98107464101,0.0
1651207351501280892,-7.75120927449,6.98107464101,0.0
1651207351601574338,-7.75120927449,6.98107464101,0.0
1651207351701610144,-7.75120927449,6.98107464101,0.0
1651207351801389514,-7.75120927449,6.98107464101,0.0
1651207351901808199,-7.75120927449,6.98107464101,0.0
1651207352001537549,-7.75120927449,6.98107464101,0.0
1651207352101301160,-7.75120927449,6.98107464101,0.0
1651207352200803086,-8.10514577367,6.96997628977,0.0
1651207352300673738,-8.10514577367,6.96997628977,0.0
1651207352401670813,-8.10514577367,6.96997628977,0.0
1651207352501344875,-8.10514577367,6.96997628977,0.0
1651207352601798908,-8.10514577367,6.96997628977,0.0
1651207352701596887,-8.10514577367,6.96997628977,0.0
1651207352801706942,-8.10514577367,6.96997628977,0.0
1651207352901871943,-8.10514577367,6.96997628977,0.0
1651207353000973503,-8.10514577367,6.96997628977,0.0
1651207353101187400,-8.10514577367,6.96997628977,0.0
1651207353200857437,-8.51217296124,6.95887818091,0.0
1651207353301573716,-8.51217296124,6.95887818091,0.0
1651207353402663832,-8.51217296124,6.95887818091,0.0
1651207353501381926,-8.51217296124,6.95887818091,0.0
1651207353601594386,-8.51217296124,6.95887818091,0.0
1651207353701040999,-8.51217296124,6.95887818091,0.0
1651207353800851909,-8.51217296124,6.95887818091,0.0
1651207353901539723,-8.51217296124,6.95887818091,0.0
1651207354001638041,-8.51217296124,6.95887818091,0.0
1651207354102045567,-8.51217296124,6.95887818091,0.0
1651207354203031011,-8.9103515452,7.01437206837,0.0
1651207354302079364,-8.9103515452,7.01437206837,0.0
1651207354401149271,-8.9103515452,7.01437206837,0.0
1651207354501419094,-8.9103515452,7.01437206837,0.0
1651207354600725776,-8.9103515452,7.01437206837,0.0
1651207354701432914,-8.9103515452,7.01437206837,0.0
1651207354800864736,-8.9103515452,7.01437206837,0.0
1651207354901003921,-8.9103515452,7.01437206837,0.0
1651207355001429277,-8.9103515452,7.01437206837,0.0
1651207355101823347,-8.9103515452,7.01437206837,0.0
1651207355200832965,-9.34392379103,7.13645817392,0.0
1651207355300977135,-9.34392379103,7.13645817392,0.0
1651207355400865239,-9.34392379103,7.13645817392,0.0
1651207355501264932,-9.34392379103,7.13645817392,0.0
1651207355601477415,-9.34392379103,7.13645817392,0.0
1651207355705331823,-9.34392379103,7.13645817392,0.0
1651207355802899817,-9.34392379103,7.13645817392,0.0
1651207355902157404,-9.34392379103,7.13645817392,0.0
1651207356001037590,-9.34392379103,7.13645817392,0.0
1651207356101139566,-9.34392379103,7.13645817392,0.0
1651207356201264351,-9.68901173742,7.31403753689,0.0
1651207356301834087,-9.68901173742,7.31403753689,0.0
1651207356401916562,-9.68901173742,7.31403753689,0.0
1651207356500945112,-9.68901173742,7.31403753689,0.0
1651207356601356775,-9.68901173742,7.31403753689,0.0
1651207356701130925,-9.68901173742,7.31403753689,0.0
1651207356800913929,-9.68901173742,7.31403753689,0.0
1651207356901743786,-9.68901173742,7.31403753689,0.0
1651207357001052509,-9.68901173742,7.31403753689,0.0
1651207357101126252,-9.68901173742,7.31403753689,0.0
1651207357200770873,-10.0164027753,7.52491291477,0.0
1651207357300753811,-10.0164027753,7.52491291477,0.0
1651207357402271807,-10.0164027753,7.52491291477,0.0
1651207357500977284,-10.0164027753,7.52491291477,0.0
1651207357600832638,-10.0164027753,7.52491291477,0.0
1651207357700751266,-10.0164027753,7.52491291477,0.0
1651207357801675889,-10.0164027753,7.52491291477,0.0
1651207357901128303,-10.0164027753,7.52491291477,0.0
1651207358000992391,-10.0164027753,7.52491291477,0.0
1651207358100874140,-10.0164027753,7.52491291477,0.0
1651207358202132987,-10.3349453056,7.79128170334,0.0
1651207358301222067,-10.3349453056,7.79128170334,0.0
1651207358400807716,-10.3349453056,7.79128170334,0.0
1651207358501900723,-10.3349453056,7.79128170334,0.0
1651207358600978707,-10.3349453056,7.79128170334,0.0
1651207358700731716,-10.3349453056,7.79128170334,0.0
1651207358801225534,-10.3349453056,7.79128170334,0.0
1651207358901625115,-10.3349453056,7.79128170334,0.0
1651207359001735290,-10.3349453056,7.79128170334,0.0
1651207359102346603,-10.3349453056,7.79128170334,0.0
1651207359201689064,-10.5915488566,8.07984775525,0.0
1651207359301773402,-10.5915488566,8.07984775525,0.0
1651207359400828285,-10.5915488566,8.07984775525,0.0
1651207359501678817,-10.5915488566,8.07984775525,0.0
1651207359600876216,-10.5915488566,8.07984775525,0.0
1651207359700961972,-10.5915488566,8.07984775525,0.0
1651207359802075319,-10.5915488566,8.07984775525,0.0
1651207359902196220,-10.5915488566,8.07984775525,0.0
1651207360001329720,-10.5915488566,8.07984775525,0.0
1651207360101447562,-10.5915488566,8.07984775525,0.0
1651207360201425818,-10.8393039864,8.40170989013,0.0
1651207360301106328,-10.8393039864,8.40170989013,0.0
1651207360401384931,-10.8393039864,8.40170989013,0.0
1651207360501530643,-10.8393039864,8.40170989013,0.0
1651207360603216496,-10.8393039864,8.40170989013,0.0
1651207360703498677,-10.8393039864,8.40170989013,0.0
1651207360801126690,-10.8393039864,8.40170989013,0.0
1651207360901105600,-10.8393039864,8.40170989013,0.0
1651207361001043276,-10.8393039864,8.40170989013,0.0
1651207361101170547,-10.8393039864,8.40170989013,0.0
1651207361201038596,-11.1224527466,8.71247338879,0.0
1651207361301600811,-11.1224527466,8.71247338879,0.0
1651207361401741625,-11.1224527466,8.71247338879,0.0
1651207361502425747,-11.1224527466,8.71247338879,0.0
1651207361602091623,-11.1224527466,8.71247338879,0.0
1651207361701054809,-11.1224527466,8.71247338879,0.0
1651207361800999395,-11.1224527466,8.71247338879,0.0
1651207361901501967,-11.1224527466,8.71247338879,0.0
1651207362001788441,-11.1224527466,8.71247338879,0.0
1651207362101502232,-11.1224527466,8.71247338879,0.0
1651207362202402787,-11.3613593098,9.02323674233,0.0
1651207362301997361,-11.3613593098,9.02323674233,0.0
1651207362402271218,-11.3613593098,9.02323674233,0.0
1651207362502209028,-11.3613593098,9.02323674233,0.0
1651207362601845307,-11.3613593098,9.02323674233,0.0
